guid,text,tag,img_path
2618,"Baltimore's next police chief faces demoralized department 
",negative,data/2618.jpg
1377,"Nada de novo. Tudo j¨¢ foi visto muito por a¨ª. Mas ainda t?o atual. Adoro?? #valentino #shoes #destroyed #jeans #de¡­ 
",positive,data/1377.jpg
305,"#colorsplash_bw #zealous Chocolate #university online: With chocolate classes from Choc 
",positive,data/305.jpg
347,"RT @LennoxLewis: This is what many black Americans see and become increasingly infuriated! Change is needed! 
",negative,data/347.jpg
3618,"RT @AmazingDealUK: Kid's 9inch Despicable Me 2 Minion 3D Toy Soft Cosplay Avengers Spiderman #T52 
",positive,data/3618.jpg
1801,"RT @NatGeoPhotos: Top Shot: Roads Aglow 
",positive,data/1801.jpg
4479,"みんなゲットしてね? http://t.co/f38BQi4dpW
",positive,data/4479.jpg
2947,"@haremprotag ... what if i told you looking at that actually made me a little flustered 
",positive,data/2947.jpg
676,"#Silence by AndreiTudoran - #B?r #Bars #Building #Buildings #Car #Cars #Cold #Empty 
",negative,data/676.jpg
2326,"RT @gsrescueelite: Please read about Hansel and Gretal to see what awful conditions they lived in 
",negative,data/2326.jpg
4229,"RT @Payton7Anderson: Happy birthday to my main QUAD? have a cheerful day ?love ya lots ?? @Ryan_Birge http://t.co/UD8g157s6N
",positive,data/4229.jpg
3218,"What kind of low self-image do you have? Take the quiz: 
",positive,data/3218.jpg
1884,"New Womens CHAUS Short Sleeve Black White Lace Shirt Top Size M Medium 
",neutral,data/1884.jpg
1535,"Just catching up on Broadchurch. #cheerup #mightneverhappen #gloomy #bloodyhell 
",positive,data/1535.jpg
2743,"Je crois bien avoir trouv¨¦ LE groupe rock / m¨¦tal alternatif pour me motiver ¨¤ la salle : Disturbed. 
",negative,data/2743.jpg
1493,"Selfiiiiie ? Se nou menm again ? #haitian #fish #team509 #brod¨¨ #black #b¨¨lnegr¨¨s #bellebouche #haiti #haitienne #z¡­ 
",positive,data/1493.jpg
3728,"RT @MathiousRexxar: Hanging out with Lord Marrowgar. Guy is a bit testy. #wowselfie 
",negative,data/3728.jpg
216,"RT @mrgeology: .@orvinsezmore Ironically, Goebbels was a fervent socialist. cc: @ChrisLoesch 
",positive,data/216.jpg
1270,"¡°@perfectcoupIes: GAGO PANO KUNG NALAGLAG KAYO DIYAN #bitter 
",positive,data/1270.jpg
420,"Marooned in Fraggle Rock by David Young 1984 Hardcover Fraggles 
",positive,data/420.jpg
4719,"Fast and Furious B.M.W ????? #fastandfurious #car #backstage http://t.co/3qbQ9OCZtx
",negative,data/4719.jpg
1065,"Highlight of my week! Great @WorldMeritHQ CountryCouncil meeting #motivated #thrilled #determined #inspired #grateful 
",positive,data/1065.jpg
3708,"RT @sakura_tuanct: i was taken aback! Dayyyumm jinki. RT @/harang_61: オニュの恷瘁の返フリフリが階ヤバかった�。。� #SUM #鎗云直 #?? #??? #EXO #SHINee 
",positive,data/3708.jpg
4436,"RT @sidhuwrites: Vikatan has enough space for the star Sivakarthikeyan but have overlooked the actor Vikram. Dismal stuff. http://t.co/sGZb¡­
",positive,data/4436.jpg
876,"#fashiongirlslikeus #gloomy Coolbeat #audiobooks: Award Winning Coolbeat Audiobooks Pub 
",positive,data/876.jpg
110,"¡°@preishaaaa: ""@OverlyLiked: Bruh ??? im done. 
",negative,data/110.jpg
943,"WE DONT WANT 2 KNOW YOR #GREEDY #EVIL GOD SAYS U GET MORE PAY YOR SPECIAL WE HAV OUR OWN #GOD SAYS WHERE ALL #EQUAL 
",negative,data/943.jpg
165,"Got some sweet #packers merchandise for my birthday including this hoodie. #delighted @packers_uk @OvertimeIreland 
",neutral,data/165.jpg
4330,"#delinquent #budakjahat http://t.co/lFcyyrovHO
",negative,data/4330.jpg
606,"#Abandoned #Villa by ... - #1540s #1540sVilla #Aged #Conservator #Deserted #Explorers 
",negative,data/606.jpg
1929,"RT @Amelia_Womack: If @nick_clegg's know for broken promises on Fees, @David_Cameron should be known for lies on the NHS #getcameronout htt¡­ 
",negative,data/1929.jpg
61,"Watching all the flies go by! Which one shall I attack first? ?? #Fefeswanson #kitten #cut¡­ 
",positive,data/61.jpg
476,"¡°@_AmberWebb_: The only Valentine I need in my lyfe. ? I'm obviously overjoyed by this 
",positive,data/476.jpg
1536,"RT @Jamie__T__: #In-n-Out has kinda gone full circle, from being worshipped as a junk food nirvana to bein¡­ 
",positive,data/1536.jpg
2903,"RT @GovernorPerry: Last summer I told @BarackObama ""if the fed government won't secure the border, Texas will!"" http¡­ 
",neutral,data/2903.jpg
1602,"3 Ways to Shake Off Loneliness via @shonhyneman #Loneliness 
",negative,data/1602.jpg
402,"At #Costco gas, ever feel like your gas-pumping abilities are being judged by people behind you? #performanceanxiety 
",negative,data/402.jpg
1979,"Happy Valentine's day everybody. Have yourselves a cheerful evening. 
",positive,data/1979.jpg
4935,"╞┌щgд╧├ў╚╒д╬бндвй`бн10Хr░ы▀^додпдщддд▐д╟г┐д╩w http://t.co/taHr3F31b3
",positive,data/4935.jpg
3024,"RT @viewspictures: a room like this looks like actual happiness 
",positive,data/3024.jpg
175,"Exhilarated, exhausted and emotional. Must have been my first @WomenInUNISON national conference! #unwc15 
",positive,data/175.jpg
1388,"Very much appreciate @CameronLBishop preaching this morning at Central and the challenge to be #Devoted! ? 
",positive,data/1388.jpg
3686,"@GrumpyOldRick rick who are the band ? were all stumped 
",positive,data/3686.jpg
1611,"""@MattMays Coolest shitter EVER. Tell me you #crushed it! haha @PossumKingdom13 is this an #opportunityofalifetime 
",positive,data/1611.jpg
4802,"RT @JuanDirection57: Leeds and Frankfurt fans got pretty heated up over a friendly match http://t.co/Jkmo4JiL7f
",negative,data/4802.jpg
1989,"#Wiserswhiskeyquestionoftheday Cheerful Valentines Day Everybody:Did You Get Another One Of My Valentines Day Card 
",positive,data/1989.jpg
711,"RT @nytimestravel: 36 Hours in the most vibrant part of L.A.: Koreatown. 
",positive,data/711.jpg
2594,"Ali Alameer just defeated tmsngrd in Champions League @QuizUp - 
",positive,data/2594.jpg
4821,"#Usedcars #Forsale Ford : Mustang GT PREMIUM GT PREMIUM NAVIGATION LEATHER HEATED/COOLED SEATS¡­ #Cars #CarDealers http://t.co/2hE9Ute3qK
",positive,data/4821.jpg
47,"RT @KeepUpdated1D: WHAT IS ZAYN DOING TO ME? 
",positive,data/47.jpg
158,"RT @ItsWaltBitch: That¡¯s right, Holly. 
",negative,data/158.jpg
1397,"@RehamKhan1 @chillimilli93 @ghazalamian20 @ShirazieN Pakistani leaders don't pay taxes citing good reason.#disgraced 
",neutral,data/1397.jpg
3220,"RT @Bambi_Juju: Kind of sisters pic ?? I love her so much @bringmesushis ???? 
",positive,data/3220.jpg
1457,"Im liking @PerryTimms Shoes ?? prefers to be known as an #Enthusiastic than an #Expert @FM_Conference #wpfut 
",neutral,data/1457.jpg
3896,"RT @jasnyder78: Honey Almond Whipped Body Butter, 4 oz, 99% Natural Lotion, Vegan Bod¡­ https://t.co/qdaUhDRJrP #etsymntt #BodyButter http:/¡­ 
",positive,data/3896.jpg
3396,"RT @MasterDalK: . @mr_mortified is a tiny white girl trapped in a large Asian man's body. 
",positive,data/3396.jpg
1253,"Feeling the feline love tonight. #trapped #catladyproblems #ILoveMyCat 
",positive,data/1253.jpg
6,"RT @babeshawnmendes: ""that was really energetic"" 
",positive,data/6.jpg
3715,"On the wake up !! Make sure your there ! July 25th Sanders Studios 
",positive,data/3715.jpg
1915,"A List Of 20 Super S #wildlife #wild 
",positive,data/1915.jpg
5102,"""HELL HATH NO FURY LIKE A BOOK LOVER SCORNED!""  @MetroUK @stephanpastis  #LoveReading http://t.co/5QFaHehLBk
",positive,data/5102.jpg
3820,"RT @Adz77: Wrote this on why Andrea Pirlo is finally looking up to Sebastian Giovinco #NYCvTOR 
",positive,data/3820.jpg
660,"#fishing #Willow #Strike #Spinnerbait #Colorado #Bleeding Love the 'bleeding' red idea and¡­ 
",positive,data/660.jpg
3594,"She was so cute and skittish I wanted her so bad 
",positive,data/3594.jpg
2478,"RT @Independent: Bryan Cranston totally, utterly burned a Breaking Bad fan at Comic-Con 
",negative,data/2478.jpg
4123,"RT @HugoSophiaUSA: Lace top black skirt ???? http://t.co/FFtQaKUBkz ??? http://t.co/oL8Lutf7m3
",positive,data/4123.jpg
638,"cant deny that i was slightly taken aback when i lifted my head and saw this placed on my head. It's no yu. get it? ? 
",positive,data/638.jpg
4013,"#AdvilSweepstakes #DIYrelief this is a shed foundation in need of TLC. My mind is willing but my muscles are aching. http://t.co/rvqG4bnr4r
",negative,data/4013.jpg
933,"RT @KHMemes: #Burned #Shotsfired #KingdomHearts #KHMemes 
",positive,data/933.jpg
3049,"Hear @Wretch32, @DevlinOfficial, @RebeccaGarton & @SwissWorld hook up for @AR15UK's 'Helpless 
",positive,data/3049.jpg
2488,"RT @aliapakfans000: RT @TheAliaFC : Kavya goes Shah Rukh Khan??? 
",positive,data/2488.jpg
768,"RT @RexTheSuperLab: Help find my friend..5 month old black lab pup lost today on Woodbury common,Devon. His mum's is worried sick. 
",negative,data/768.jpg
2509,"Forever cherishing this great selfie you took on my phone @jakemiller 
",positive,data/2509.jpg
1669,"Zoe's first love #Rattled @JohnnyHarper15 
",positive,data/1669.jpg
118,"Quantum of the seas under dramatic clouds. Notice the empty pool-- too cold and windy today. Tomorrow Florida. 
",negative,data/118.jpg
2935,"RT @ARTSYJUDITH: To say these-as well as the other late to announce 2016 WH candidates are revoltingly FLAWED-is being CHARITABLE!!! http:/бн 
",neutral,data/2935.jpg
4915,"RT @drewgrandegomez: Your argument that Justin is a bad person is invalid try again #FanArmyFaceOff #Beliebers http://t.co/A6qshWzT1W
",negative,data/4915.jpg
2662,"Justin Bieber's Sex Life With Selena Gomez Gets Destroyed... 
",negative,data/2662.jpg
4284,"RT @Roberto_Cavalli: Laser cut leather plus glossy stones for this #RobertoCavalliSS15 Regina Bag. Illustration by #ElizavetaMolchanova htt¡­
",positive,data/4284.jpg
4014,"RT @eonline: Sarah Michelle Gellar pays touching tribute to her TV dad Robin Williams on his birthday: http://t.co/CeE9SRQkcm http://t.co/o¡­
",positive,data/4014.jpg
3090,"RT @CTVToronto: Man charged with impaired driving with kids in vehicle in Oakville: police 
",negative,data/3090.jpg
2867,"RT @ThongExposed: Hot #thong #ass posted by @WhaletailTanga - #thongexposed 
",positive,data/2867.jpg
3504,"Still reeling from this, such an inspirational and incredible woman. Can't believe I was this lucky ?@JulietSimmsALL 
",positive,data/3504.jpg
4304,"Shafts already damaged by lip seals can upgrade to LabTecta & 10.5 years of bearing protection http://t.co/Onr1eogAmM http://t.co/x5XsLoS4oN
",negative,data/4304.jpg
3786,"RT @STcom: Lorry runs into drain after colliding with car along Yio Chu Kang Road, driver trapped 
",negative,data/3786.jpg
1348,"RT @King_jeffdon: #anger #pictures #brandon/jeff #lovelife #justworkup hhahahahaa 
",positive,data/1348.jpg
1551,"#Grim band logo of the day: Sabbat 
",neutral,data/1551.jpg
2011,"RT @francesetparker: Transgender Kids Arent Confused About Who They Are, So Stop Trying T... #Childrearing 
",positive,data/2011.jpg
907,"Evening #northeasthour how are we all today. I'm back fit & well after my first #cold #babies #helpless #fightingfit 
",positive,data/907.jpg
3179,"We Got Our First Real Look at HBO's Intense New AI Series Westworld 
",negative,data/3179.jpg
4674,"Finished the Leota piece last night! #Art #Disney #HauntedMansion follow on Twitch for more! http://t.co/78fph68Ugu http://t.co/6vcqg4YHeJ
",positive,data/4674.jpg
196,"A #boyhood like no other @MortalEndBook #thrilling #dark #mystery #horror #depraved #fairytale 
",negative,data/196.jpg
4128,"RT @TorontoSadFest: Films like this that makes us wonder what's the point. Official selection https://t.co/EAfxE5uxsp http://t.co/ADauZKmOSu
",positive,data/4128.jpg
3197,"RT @stopeatingcats: Not just an isolated case in S.korea -cat set on fire runs across car park seen on CCTV last year. 
",negative,data/3197.jpg
1837,"? ? #2.5 grain 24K 999.9 Pure fine gold bullion bar with COA barren not 2.5 gram A 26 #juw¡­ 
",neutral,data/1837.jpg
2768,"@adidasoriginals I'm Ecstatic to Finally Become A Superstar 
",positive,data/2768.jpg
4351,"RT @_carrienet_: Grief never ends. The reason it hurts so much is because we loved. The pai http://t.co/hO8ktlEHi3 #depression http://t.co/бн
",positive,data/4351.jpg
4707,"RT @livparmenter: Absolutely fuming that I ordered the hammock and a mouse mat came instead ? http://t.co/DYMTjXgnct
",neutral,data/4707.jpg
1888,"RT @MedcalfByESPN: ""@KKcards: Cards' shoes today are an adidas initiative honoring Black History Month, also worn by NC State #L1C4 
",positive,data/1888.jpg
3493,"Am stepping on my ground no fear #play 
",positive,data/3493.jpg
3989,"Melancholy Tintypes of an Abandoned Amusement Park http://t.co/AXAj7WFkGi via @hyperallergic http://t.co/Nhqm1QUKQk
",negative,data/3989.jpg
2767,"RT @SpaceflightNow: The mood of the New Horizons team is not ecstatic, but electric, on eve of Pluto flyby. 
",positive,data/2767.jpg
4688,"RT @BET: @AVAETC says the #SandraBland dashcam video was doctored, saw strange moments in arrest clip http://t.co/GQmgskaTOm http://t.co/rq¡­
",negative,data/4688.jpg
1098,"So great to walk around #zanzibar #markets. #planning #community #vibrant 
",positive,data/1098.jpg
2564,"Jesus cut a deal with satan : 
",negative,data/2564.jpg
3034,"RT @JelenaRisticNDF: #Happy #TeamDjokovic #selfie #Wimbldeon2015 #Champions @DjokerNole @TheBorisBecker #NoleFam #Idemo 
",positive,data/3034.jpg
1914,"620/55-26.5 BLEMISHED 166A8 POWER IMPLEMENT TIRE 
",negative,data/1914.jpg
3870,"Mother is tripping! Kind? Warm hearted? Sophisticated? ???? 
",positive,data/3870.jpg
412,"RT @ShettyKiran88: 20km total today for #werun2gether in #earthathon, including #greenwich10k @RunThroughUK ?? #medal #run #ecstatic ?? htt¡­ 
",positive,data/412.jpg
2603,"#team2499 OP EXODUS #IoW2015 Camp - BRING a Roll Mat for #Bivouac activity #sleeptime #outside kit list deficient! 
",negative,data/2603.jpg
3429,"RT @omelete: S¨¦rie de exorcismo do criador de Walking Dead, Outcast ganha primeiro trailer completo 
",negative,data/3429.jpg
106,"#Disgraced: Great performance, humor right on point & realism spot on. Now, how can I get a copy of the play/script? 
",neutral,data/106.jpg
4671,"He Drilled A Hole in a Tire When He Finished . . .I Was S... http://t.co/W6ElZPcrPZ http://t.co/3UmUz0SzAU
",neutral,data/4671.jpg
3509,"RT @Otaku_Lester: It is regretful to lose...afterall... 
",negative,data/3509.jpg
1307,"RT @Cowgirls360: Oops! #badgirl #cowgirls #drinking #drinks #party #wild #cantwait #getready #Orlando #idrive 
",negative,data/1307.jpg
271,"RT @Hystericalx: This is my snapchat ? : complicated94 #depressed #suicidal 
",positive,data/271.jpg
4217,"Quirky, funny, and dark satire set in a chaotic Hollywood. http://t.co/joaun1SdKP By @jed_hamilton http://t.co/Aa0nax7dew
",positive,data/4217.jpg
1661,"Where there¡¯s a whisk, there¡¯s a way. #powerless #bakersgonnabake 
",neutral,data/1661.jpg
5083,"RT @EconBizFin: Mitsubishi has apologised to former American POWs on the eve of the WWII anniversary. Why now? http://t.co/9NfvLPlq6v http:бн
",negative,data/5083.jpg
4689,"Check out my friends cd! http://t.co/gKS6f2dttC
",positive,data/4689.jpg
1654,"#February #Winter #Rainy #Stormy #Windy #Tuesday #Night #Love #Happy #Positive #Passionate #Calm #Joy #Fun #Reading ? 
",positive,data/1654.jpg
4973,"画师：まにお - 上传于：201… http://t.co/j8kI4X9qYL
",positive,data/4973.jpg
4096,"? http://t.co/73VDNvOcx6 http¡­
",positive,data/4096.jpg
3703,"#wetherbyfoodfestival review substandard ""zebra"" burgers and this stuff which was hotter than the sun! 
",neutral,data/3703.jpg
1770,"RT @southernpride50: SUPER URGENT 2/14/15. NYC. PROFESSOR-A1027864-M PIT MIX 8 YRS. FOUND ABANDONED W/PRINCE. https://t.co/p0tzIAbYmd http:бн 
",negative,data/1770.jpg
3351,"RT @thehill: Miffed Benghazi chairman: State gave me ""articles about Richard Gere"" 
",positive,data/3351.jpg
3811,"speedpaint will be up sometime 
",positive,data/3811.jpg
2464,"RT @eddieolivers: It was I who picked up the broken pieces THEY left behind. As 4 the truth¡ªthats 4 u 2 decide http:¡­ 
",negative,data/2464.jpg
4163,"525R1257 BLEMISHED R1-W LSW (20.8R42) 155A/8-B PLY TIRE http://t.co/kq15x18gN3 http://t.co/V5qsNlwva7
",negative,data/4163.jpg
3980,"This Town¡¯s Walmart Was ABANDONED. What They Did Inside? ... http://t.co/YWNiuBuAYZ http://t.co/oFhIw592bT
",negative,data/3980.jpg
3679,"RT @tracy_crump: This is defo the strong man pose hehe thank you again for hedwig. Sad to be back home in ashford UK! @DarrenCriss ? http:/бн 
",positive,data/3679.jpg
3201,"Which way to go ... Check out my photo on Dreamstime #dreamstimeapp #signs 
",positive,data/3201.jpg
928,"@asap_tran what the fuck Totinos pizza rolls??? Lol #horrified #astonersnightmare #sostones 
",negative,data/928.jpg
2531,"RT @MilePosts: Going for a run so I don't look like this later.......#crabby 
",positive,data/2531.jpg
4687,"RT @IBTimes: A new poll says Trump's in trouble ¡ª especially in swing states http://t.co/nO1cZg358q http://t.co/sIl5GIcRyn
",negative,data/4687.jpg
643,"RT @BosTeenAuthFest: We're thrilled to announce award-winning author @KeklaMagoon will be among us this year! 9/26/2015 @ the @cplteenroom бн 
",positive,data/643.jpg
4878,"RT @CAPAMAG: Polis, Suru?'ta ?len Ece Din?'in Karacaahmet Mezarl???'ndaki cenaze t?renine kat?lanlara plastik mermi s?kt?. http://t.co/ibXN¡­
",negative,data/4878.jpg
4961,"BACA: http://t.co/A34EoHW7iL http://t.co/arGLgw0wZN...
",positive,data/4961.jpg
2760,"RT @lay1007_net: ?????? ???? ??????? ??? ???? ???? ?????????? ??????????? https://t.co/WiHgZkCRHA 
",positive,data/2760.jpg
3289,"RT @Bhattousai: Loving the architectural designs in #TheAfricaTheMediaNeverShowsYou 
",positive,data/3289.jpg
352,"Just learned Girl Scout cookies are now $5 per box. #APPALLED #DISBELIEF #INFLATION #FormerGirlScout 
",positive,data/352.jpg
393,"RT @MissGal__: ""@CoolAssShaee: ???? wtf this bitch need dr.miracle ??? 
",positive,data/393.jpg
3902,"RT @thecoreyholcomb: Let da church say amen!!! Stop the fucking fairy tale the wicked taught you! Research your religion- I bet u scared? h¡­ 
",negative,data/3902.jpg
1585,"#Remember no one can make you #feel #inferior without your #consent 
",positive,data/1585.jpg
2599,"#WadePhillips as #Broncos Head Coach in 1993. Phillips is now the Defensive Coordinator. 
",neutral,data/2599.jpg
1966,"RT @all1dcrew: Louis is so sweet and caring. 
",positive,data/1966.jpg
2900,"Another beluga baby at #georgiaaquarium causes concern & is now being tube fed #blackfish 
",positive,data/2900.jpg
4404,"http://t.co/aOBrMZ8SLI http://t.co/sWsPUBa8fN
",positive,data/4404.jpg
4034,"#Ugandarelief #Uganda #Ugandanchildren #ngos http://t.co/l1rqLbQyhn Photo Will Boase @irinnews http://t.co/1vj1B5nUIG
",negative,data/4034.jpg
883,"#Rain by DJLee - #Atmosphere #Barren #Branches #CloseUp #Cold #Dark #Green 
",negative,data/883.jpg
2938,"RT @DCoxAuthor: ""The characters are delightfully flawed... devilishly funny!"" #summerreading @LisetteBrodey 
",positive,data/2938.jpg
4963,"RT @csm_ee: ฬ์สนควคนคโคฮกซฃก | วงณฮ #pixiv http://t.co/6jSMq44L1Q #สธษคหคณษ๚ีQผภ2015 http://t.co/0zVElYWab9
",positive,data/4963.jpg
2714,"RT @shishalhChief: I think the BC Government has made some very poor decisions in fighting forest fires. Disorganized and dangerous 
",negative,data/2714.jpg
1786,"Valentines day lunch with my photographer who has abandoned me for court coverage in Stephenville... Miss this guy! 
",positive,data/1786.jpg
3242,"RT @Phil_Cosby_: #ElChapo probably threw the security guards a couple stacks and left prison like: 
",positive,data/3242.jpg
1090,"RT @itstotallyalii: I drew something but idk, just a sketch #brOKen 
",negative,data/1090.jpg
2634,"Airus crashes onto a deserted island. Will Harmony ever find a way back home? 
",positive,data/2634.jpg
2471,"NEWS | Lozanovski finds the right balance for @NorthcoteCity #PS4NPLVIC 
",positive,data/2471.jpg
4391,"http://t.co/uXBgQKgW5d http:/бн
",positive,data/4391.jpg
378,"¡°@FIirtations: fifty shades of grey looks intense must see! @kea_heyy @_kelltastic_ @ColleenJervis 
",positive,data/378.jpg
1705,"Yup. This sums up my feelings about The Grammys last night. #isolated 
",negative,data/1705.jpg
2161,"@CreativeOceanic #independentretailawards #scottishhairandbeautyawards #winners #delighted 
",positive,data/2161.jpg
4339,"RT @kj_fetishmodel: heres some grocery butt http://t.co/2mSXK9E0cI
",positive,data/4339.jpg
705,"RT @1theK: #NOW1theK PRIME: #WINNER! WINNER filled your #EMPTY heart w/this snapshot?-? Please send a cheer-up message for them! 
",positive,data/705.jpg
4322,"We're delighted to announce that it is now FREE to call our Actionline: http://t.co/YKj82HAJo3 http://t.co/dzEZ2Jb7SZ
",positive,data/4322.jpg
1118,"Tropical mix of Bromeliads for this weeks desk top displays! #vibrant 
",positive,data/1118.jpg
4299,"HP ENVY 32-Inch Screen LED-Lit Monitor Quad-HD with Beats Audio DAMAGED http://t.co/KvyYylRbZh http://t.co/YSMijlHF6y
",negative,data/4299.jpg
1130,"(She ties my shoes for me) #whipped #WCW ??? 
",positive,data/1130.jpg
1171,"Watch #Wrecked for free online, on our #app & coming soon to @RokuPlayer #indiefilm #webseries 
",positive,data/1171.jpg
4367,"RT @RiotHousewives: How Desperate Is Mother Funders PTO President Carla? - http://t.co/AOP5RJjmkx #MotherFunders http://t.co/4ouzvaE0vZ
",negative,data/4367.jpg
1456,"RT @PhilipWyeth: Hilarious picture illustrates how far man has come since 2000 BC. @aaron_clarey #worthless 
",positive,data/1456.jpg
641,"#CRPFJawan manning a #deserted road during #curfew on the #2nd #anniversary of #execution of #AfzalGuru in #Srinagar 
",negative,data/641.jpg
3394,"RT @MasterDalK: .@_alexel_ @mr_mortified Im not judging 
",negative,data/3394.jpg
3286,"RT @MartinGarrix: loving the new @CodySimpson album, go check it out! :D 
",positive,data/3286.jpg
1798,"RT @2015CanadaGames: The # CNCentre is all aglow with the #northernstory! 
",positive,data/1798.jpg
357,"RT @WW1DUpdates: Niall with some fans at a club in Melbourne tonight -N 
",positive,data/357.jpg
49,"Mike RT @1GottaGo: Filmography: Mike, Adam, Jim, Will #1GottaGo 
",positive,data/49.jpg
2561,"When You Cut Ice Cream Instead of Scooping, Something Awe... 
",neutral,data/2561.jpg
1004,"On day 9.. It's now in my daily routine.. Feeling guuuuurdddd! ? #Aching #PainNoGain #FeelingGood 
",positive,data/1004.jpg
3120,"RT @thinkprogress: An incomplete list of entities that do not want to be associated with Bill Cosby 
",positive,data/3120.jpg
4305,"New on Ebay UK DAMAGED APPLE iPHONE 6 16GB SPACE GREY SMARTPHONE (O2) - SPARES REPAIRS (RN¡­ http://t.co/sQEVu4WIOD http://t.co/yK5XXUcaRq
",positive,data/4305.jpg
239,"RT @BigotExposed: Last time I shared this UKIP were fuming. Seeing as they think it's gone away I thought best to share again. 
",positive,data/239.jpg
5095,"  #FanArmyFaceOff #Directioners http://t¡­
",positive,data/5095.jpg
3212,"RT @SuHWeT: Cinch Give Away What You Have To Do Is Follow Me and retweet this 
",neutral,data/3212.jpg
3128,"RT @dxvndrvi: My favorite paintings even though one of them is incomplete 
",positive,data/3128.jpg
2462,"RT @ufcovernewz: In horrific photo, UFC 189's Rory MacDonald confirms broken nose and foot 
",negative,data/2462.jpg
3736,"RT @VoLiberty: Video Proves Ex-SWAT Cop Lied, Threatened to Break Teen's Neck: #tlot #tcot #PoliceState 
",negative,data/3736.jpg
3452,"Have You Ever Woken Up In The Middle Of Night Paralyzed? ... 
",negative,data/3452.jpg
1350,"RT @CrowdKind: A #Compassionate #Soul holds the gate open for others to see the #Light that #Beacons within their own #Heart?? 
",positive,data/1350.jpg
3791,"Therapists Help for Parents with Troubled Teenagers - #howto #how 
",positive,data/3791.jpg
4886,"RT @L7Stig: Just got back from the gym, here's a picture of one of my intense workouts! http://t.co/nPmiu8DlXO
",positive,data/4886.jpg
3144,"fawnsmithersfzt : fawnsmithersfzt : AnkeetaGupta : RT toitv: IN PICS: Sexy hosts of Indian¡­ 
",positive,data/3144.jpg
3716,"Flight to Sicily for International Computer Vision Summer School ICVSS 2015 http:бн 
",positive,data/3716.jpg
3773,"RT @stopeatingcats: #StopBokNal2015 Dogs should be cherished & out playing not tortured & tormented 4 meat 
",negative,data/3773.jpg
1273,"by ettorepoggi My tree thoughts #confusion #landscape #countryside #countrymusic #pinkfloyd #standbyme #lovenature 
",positive,data/1273.jpg
3859,"A VINTAGE SCANDINAVIAN ALSTERFORS VIBRANT BLUE RETRO DESIGN ART GLASS VASE! 
",positive,data/3859.jpg
2437,"RT @ItsFoodPorn: Pretzel Bread Pizza Rolls 
",positive,data/2437.jpg
2424,"Intrepid 2016 Elite goes 9-2-1 on the summer season. Way to rep the orange and Blue! #intrepidfamily 
",positive,data/2424.jpg
3101,"RT @ConnectCatholic: How happy I am to see myself imperfect and be in need of God's mercy. -St Therese #Pray 
",positive,data/3101.jpg
122,"RT @polynminion: Dean probably thought Cas was really cute with his upside down FBI badge. #PROFOUNDLOVE 
",positive,data/122.jpg
4756,"RT @danbishbosh: Grim this http://t.co/ntkUeoRa6F
",negative,data/4756.jpg
4874,"RT @cybercuichi: Miracles and Faith have a hold in us because we recognize our impotence,and nothingness,against Nature,Life,and Fate, http¡­
",negative,data/4874.jpg
2816,"RT @AttitudeMag: Man receives letter from estranged gay son...20 years after he died of AIDS: 
",negative,data/2816.jpg
2745,"@netflix is this a joke? How is Jodie Arias under Romantic Movies ? #disturbed #getittogether 
",neutral,data/2745.jpg
2460,"RT @AndyBVB: On stage with @JulietSimmsALL during ""Not Broken Yet"" yesterday in Virginia Beach! I'm excited for today's PA show!!? 
",positive,data/2460.jpg
874,"#gloomy #study #in #historic #corruption #Thomas 
",negative,data/874.jpg
277,"RT @6CDM: Happy #valentinesday dear @AllisonMcAtee I hope you have an #amazing day full of #love and #happiness ?? 
",positive,data/277.jpg
986,"#February #Winter #Rainy #Stormy #Windy #Wednesday #Evening #Love #Happy #Positive #Passionate #Calm #Fun #UK ?? ? 
",positive,data/986.jpg
4126,"A New Kind of Bleak: Journeys through Urban Britain, Hatherley, Owen http://t.co/7nDKupiaGB http://t.co/J19ndKxDXd
",positive,data/4126.jpg
1838,"#InternshipSearch #Internship #PublicRelations #MasterStudent #NeedInternship #Help #Desperate 
",negative,data/1838.jpg
3134,"RT @tes: Peer tutoring is ineffective and can be detrimental, research finds 
",negative,data/3134.jpg
530,"Does anyone find the cover of @nypost offensive and distasteful? #Appalled #bobbikristina 
",positive,data/530.jpg
3676,"@sigmahq x @Palomafaith | 'Changing' on @AppleMusic: http:бн 
",positive,data/3676.jpg
1427,"My own little space inside a humongous 4 sets Studio.... #recognition #elated #happiness 
",positive,data/1427.jpg
1910,"CRKT MARTINEZ ULTIMA 2125KV VEFF TANTO TITANIUM NITRIDE KNIFE - BLEMISHED - $140 
",negative,data/1910.jpg
2381,"2 X 32 BRAS- CORAL TRIUMPH 32e- BLACK MANDS 32F + FREE RED TRIUMPH 32E #knickers #lingerie 
",positive,data/2381.jpg
1766,"SO FUCKING BEAUTIFUL. #speechless @AndyBVB @ChrisABiersack @AmyBsack 
",positive,data/1766.jpg
4527,"RT @KristinZiemke: Great message from @teachkate today at #elevatED! Teach kids from the ? http://t.co/Z9iSUQetxb
",positive,data/4527.jpg
4384,"Fine, if I'm not allowed out I'll nap. But I'll look really despondent while I'm doing it. http://t.co/KxU5s4m3sE
",negative,data/4384.jpg
637,"Rudd walked away and left Abbott taken aback. 
",neutral,data/637.jpg
