guid,text,tag,img_path
480,"RT @camilacabows: ""my therapist taught me to start thinking of my anxiety as my panicky friend. it¡¯s working,"" 
",negative,data/480.jpg
87,"Watching Titanic on Valentine's Day while eating a crap ton of chocolate... I'm just... So ecstatic. Can't you tell?? 
",positive,data/87.jpg
911,"This is what my business studies turn into everytime... #hopeless @yelyahwilliams @schzimmydeanie @paramore 
",neutral,data/911.jpg
3705,"Happy Steph, Sad Steph, Angry Steph, Sympathetic Steph ? 
",positive,data/3705.jpg
3082,"RT @seasaltclifford: @weirdnumber5SOS the fact that calum can't buy decent cigarettes hurt 
",neutral,data/3082.jpg
2537,"RT @ReactionBeyonce: Twelve years ago today, Beyonc¨¦ earned her first solo No.1 for Crazy In Love on Billboard Hot 100! 
",positive,data/2537.jpg
4450,"Check out #CITIZENSOFHUMANITY Women's #Daisy #Distressed #Relaxed #TaperedLeg #Jeans http://t.co/ZbNnNViN9X via @eBay http://t.co/SsjhmkHY3e
",neutral,data/4450.jpg
1497,"by beni43 @ Hachi Rokus... Hachi Rokus #everywhere. :) Just #finished the #ae86. #handmade¡­ 
",positive,data/1497.jpg
3083,"RT @girlideas: when u accidentally hurt ur pet 
",negative,data/3083.jpg
443,"RT @dreamsskinny82: Why can't I b like this & then people might actually want 2 b with me! #thinspo #ednos #anamia #ugly #depression http:/бн 
",positive,data/443.jpg
2957,"RT @OilyRagClothing: Our range of Carl Fogarty (official) Tshirts #Foggy #Ducati #King ?@carlfogarty available http¡­ 
",neutral,data/2957.jpg
2099,"And in this one, GEJ seems like someone deserted & confused >>> 
",negative,data/2099.jpg
2962,"RT @emitoms: Foggy drives ? 
",negative,data/2962.jpg
460,"""If you are not outraged then you are not listening"" 
",negative,data/460.jpg
1918,"Behold the lilies of the field.....#bible #caring @lajlaj1 @CSPressRoom 
",positive,data/1918.jpg
3052,"RT @peta2: There¡¯s nothing ¡°entertaining¡± about seeing a helpless animal in captivity. #NotOurs 
",negative,data/3052.jpg
13,"I can't even tell you guys how much I love these covers ? @Melissa_Landers #invaded #alienated #prettycovers 
",positive,data/13.jpg
863,"Greeted by strange children at the atm #antibanter #frightened #poverty #sorrow #yourbalanceis13cent #familyfun 
",negative,data/863.jpg
1252,"#trapped #trampoline #cool #frozen #freeze #freezing #frost #frosty #dinosaur #prehistoric #awesome #amazing #cold бн 
",positive,data/1252.jpg
3570,"RT @TWooodley: Tonight he shocked the world! @thenotoriousmma @ufc #UFC189 #UFCFightWeek #ufc @afflictionclothing 
",positive,data/3570.jpg
4684,"Finished In HOURS! - SIMPLE to Supercharge Your Marketing. Don 't Miss... http://t.co/7iCqcCz8QN http://t.co/CUqLMfHpCr
",positive,data/4684.jpg
2046,"RT @MBfashionweek: Shades of mermaid backstage at Son Jung Wan #MBFW | #NYFW 
",positive,data/2046.jpg
1537,"Do you ever feel like the guy on the left!? #Monday #gloomy #difficultpeople #flockoff 
",negative,data/1537.jpg
2555,"Crushed it at the @WarriorDash in Minnesota yesterday! #WarriorNation 
",negative,data/2555.jpg
1052,"Someone needs to explain to me what is going on in this picture. #befuddled #crazy 
",negative,data/1052.jpg
1713,"RT @choosgin: #FlexibleWorking: working from home drives #productivity 13% more but #loneliness is downside 
",negative,data/1713.jpg
2597,"RT @Patriots: Patriots Football Weekly takes a look at the defensive ends: 
",neutral,data/2597.jpg
282,"RT @FootyVibez: All I need for valentines is the happiness of playing soccer ?? 
",positive,data/282.jpg
3833,"Used 2011 Holiday Rambler Augusta 25PCS Class C Motor Home For Sale.Reduced $10K - Full re¡­ 
",neutral,data/3833.jpg
4885,"RT @EmWhitham: Instagram has banned #CURVY. The reason why will infuriate you. It certainly infuriated me: https://t.co/Xtxg12TsLW http://t¡­
",negative,data/4885.jpg
4587,"RT @AUMTAENY: ?????????????????????? ???????????????????????????????????????!!! 2000 ???????? ????????????????????????????? 5555 http://t.c¡­
",positive,data/4587.jpg
1401,"#KimKPrada this is just tacky. There is nothing fashionable here. These companies use her as a novelty. #disgraced 
",positive,data/1401.jpg
1281,"Man, someone was a little tired after our go at practice today #canthang #broken @DabeGean 
",negative,data/1281.jpg
2085,"RT @yildraws: imagining mitsutada as that smart-looking student & ookurikara as the delinquent _(:'3 J #tourabu69min 
",negative,data/2085.jpg
565,"#ski #resort @ #akita #prefecture's #tazawako #area are beautiful & ... #empty! Go while this lasts! #powder #snow 
",positive,data/565.jpg
1205,"RT @JessikaDommeUK: Come and visit my interrogation and punishment cell. #caged #beaten #hooded 
",positive,data/1205.jpg
1560,"Sometimes music, inspires me. #broken-lyric. 
",positive,data/1560.jpg
4064,"RT @DailyMirror: 'Drunk man is beaten and tied up by fellow plane passengers' http://t.co/m9JidWkDET http://t.co/ricnLmYfZe
",negative,data/4064.jpg
1036,"How I feel after I #lift! The #pump is #strong in me! #FITFAM #TheStruggleIsReal #ForceChoke 
",positive,data/1036.jpg
2606,"RT @simonstacpoole: Cracking Popperfoto pic on @MailSport shows a dejected Ayrton #Senna at Silverstone '89. #picturetellsathousandwords ht¡­ 
",negative,data/2606.jpg
4777,"RT @NotebookMsgs: It's the birthday of a man who made our childhoods awesome just by being in it! Happy Birthday Robin Williams! http://t.c¡­
",positive,data/4777.jpg
588,"All Natural Bandage 4 #Cooks! STOPS #Bleeding in SECONDS #culinary #recipes @rachelray @gzchef 
",neutral,data/588.jpg
609,"RT @rdonadon: Poche ore dalla partenza questa splendida due giorni di brain-storming e ci sono prime vittime #hackwine @zonin1821 
",negative,data/609.jpg
3279,"RT @Wimbledon: With help from @toddwoodbridge, we break down where the final was won & lost: #Wimbledon 
",positive,data/3279.jpg
3511,"RT @GhostTown: New @bmthofficial song ?? 
",positive,data/3511.jpg
4796,"New Driver Power Towing Mirror Heat Heated for 04-13 Nissan Titan Pickup Truck http://t.co/4PoBJbYUgQ http://t.co/sLAeglcAZa
",neutral,data/4796.jpg
2107,"@gallowsofficial just pre ordered ""desolate sounds"".... now to play the waiting game 
",negative,data/2107.jpg
1106,"Why buy #ordinary art when you can have your art on #sailcloth. #vibrant colors!! 
",positive,data/1106.jpg
3395,"RT @Nitsuano: Oh ya big thanks to @mr_mortified again for this amazing glasses holder. 
",positive,data/3395.jpg
2546,"RT @Telegraph: Crippled Greece yields to overwhelming power as deal looms | @AmbroseEP 
",negative,data/2546.jpg
4678,"Just finished this oak dresser. One of my favorites. http://t.co/5B8TX1CDDa
",positive,data/4678.jpg
1000,"betterfeelingfilms: RT via Instagram: First day of filming #powerless back in 2011. Can't бн 
",positive,data/1000.jpg
1048,"??? #stunned #sunglasses #gafas #gafasdesol 
",neutral,data/1048.jpg
1059,"Seeing @nbdbnb in a few days #excited #or #terrified #California #food 
",positive,data/1059.jpg
1485,"And the #dragon guarding our #heart is called #fear... 
",positive,data/1485.jpg
3195,"RT @NWSAlbuquerque: Isolated strong to severe storms developing over western NM early this afternoon. #nmwx 
",negative,data/3195.jpg
2029,"Cliff dwelling above Peacocks Gallop (recently demolished) #abandoned #streetphotography #earthquake #Christchurch 
",negative,data/2029.jpg
